label,question,label_position
schedule_meeting,can you schedule a meeting with damon for 1,83
schedule_meeting,add a new meeting with tom for 6pm,83
schedule_meeting,i want to find out how do i schedule a meeting,83
schedule_meeting,please help me figure out how to set up a meeting,83
share_location,i need to send my location to my friend steve,129
share_location,my gps coordiantes will be shared with aunt sunny,129
share_location,can you give my whereabouts to doug and buster,129
share_location,share my location with apple,129
share_location,share my gps coordinates with my brother,129
share_location,give my location to stan,129
share_location,please send my location to haley,129
share_location,alert the wife of my exact location,129
share_location,tell brady where my location is,129
share_location,can you forward my location to tom,129
share_location,could you inform ann and scott of my location,129
share_location,will you let mary know my location,129
share_location,share my location wtih amanda now,129
share_location,can you share my current location with amy,129
share_location,gps coordinates share with home,129
share_location,how can i show noel where i am right now,129
share_location,let barbara know where i'm at,129
share_location,share my gps location with steve,129
share_location,advise sam of my current location please,129
share_location,share my location with ma,129
share_location,please send my location to kevin and also to lucy,129
share_location,give adam my gps coordinates,129
share_location,give me current gps coordinates to my sister,129
share_location,share my gps coordinates with my mother,129
share_location,i need to give my location to macy and george,129
shopping_list,did i remember to add milk to my shopping list,126
shopping_list,my shopping list contains what,126
shopping_list,show me what's on the shopping list,126
shopping_list,is there lettuce on my shopping list,126
shopping_list,i need to know the items on my shopping list,126
shopping_list,will you please read the things on my shopping list,126
shopping_list,tell me the things on my shopping list,126
shopping_list,what does my shopping list say that i should get,126
shopping_list,i need to know what is on my shopping list,126
shopping_list,tell me what my shopping list consists of,126
shopping_list,am i supposed to buy milk,126
shopping_list,display shopping list,126
shopping_list,what all is on my shopping list,126
shopping_list,what all do i have on my shopping list,126
shopping_list,what do i need to buy at the store,126
shopping_list,i'd like to know what's on the shopping list,126
shopping_list,what items are on my shopping list,126
shopping_list,is there milk on my shopping list,126
shopping_list,does my shopping list have tomato written on it,126
shopping_list,what did i write down on my shopping list this time,126
shopping_list,can you check to see if my shopping list already has milk,126
shopping_list,what products are on my shopping list,126
shopping_list,go over my shopping list with me,126
shopping_list,can you tell me if i have paper towels on my shopping list,126
shopping_list,have i already got eggs down on the shopping list,126
shopping_list_update,do i have graham crackers on my shopping list if not please add it,20
shopping_list_update,can you put carrots on my shopping list,20
shopping_list_update,add sprite to my shopping list,20
shopping_list_update,"i'm out of apples, add that to my list",20
shopping_list_update,can you add carrots to my shopping list and delete potatoes,20
shopping_list_update,"i'm not sure if watermelon is on my shopping list, but if it isn't can you put it on there",20
shopping_list_update,i'm out of bananas; add to shopping list,20
shopping_list_update,put milk on my shopping list cause i'm out of it,20
shopping_list_update,can you take frozen food of my shopping list,20
shopping_list_update,my shopping list should have carrots on it,20
shopping_list_update,please put chips on my shopping list,20
shopping_list_update,do i have milk on my shopping list please add it if it is not,20
shopping_list_update,can you put oranges on my shopping list,20
shopping_list_update,"is the milk on the shopping list if not, please add",20
shopping_list_update,i would like to put carrots on my list for shopping,20
shopping_list_update,add coke to my shopping cart,20
shopping_list_update,please make sure oranges are on my shopping list,20
shopping_list_update,i need to add cherrios to the grocery list,20
shopping_list_update,add groceries to my shopping list as i am out,20
shopping_list_update,"is paprika listed on my shopping list, please add it",20
shopping_list_update,add laundry detergent to the list,20
shopping_list_update,remove chips from my shopping list,20
shopping_list_update,"do i have bananas on my shopping list, if not please add it",20
shopping_list_update,please remove ginger ale from my shopping list and add root beer,20
shopping_list_update,put milk on my shopping list,20
smart_home,confirm the doors are locked,105
smart_home,put fan on,105
smart_home,will you please get my furnace turned on,105
smart_home,will you please turn the tv on,105
smart_home,"please, will you turn on my tv",105
smart_home,could you tell me the temperature of the ac,105
smart_home,are my doors locked right now,105
smart_home,put the lights on low,105
smart_home,has anyone locked the door,105
smart_home,please start my car,105
smart_home,the oven be set at 350,105
smart_home,can you tell me what the ac is on,105
smart_home,set temperature to 75,105
smart_home,please lock every door,105
smart_home,put on lights,105
smart_home,who is knocking,105
smart_home,what is the ac temperature,105
smart_home,set the temperaure to 71,105
smart_home,are my doors in the locked position right now,105
smart_home,check who's at the door,105
smart_home,i need you to turn the bathroom lights on,105
smart_home,on the tv,105
smart_home,set my temp to 75,105
smart_home,turn lights on in my bedroom,105
smart_home,"on the tv, turn on",105
spelling,spell doctor,117
spelling,i don't know how to spell spaghetti,117
spelling,how do i spell catheter,117
spelling,please tell me how to spell umbrella,117
spelling,how is water spelled,117
spelling,spell: dessert,117
spelling,how do you spell asian,117
spelling,what is the right way to spell superficial,117
spelling,how many a's can you find in the word happiness,117
spelling,i'd like to know how acommodate is spelled,117
spelling,"can you tell me how to spell the word schadenfreude, i don't know how it's spelt",117
spelling,how do i spell acquaintance,117
spelling,the word is happiness; how many a's can you find in that word,117
spelling,how do you spell mississippi,117
spelling,i don't know how to spell threshold,117
spelling,how do you spell antithesis,117
spelling,how does the dictionary spell antipathy,117
spelling,i don't know how to spell theater,117
spelling,spell government,117
spelling,how do you spell out wednesday,117
spelling,how do you spell aaron,117
spelling,i don't know how to spell mississippi,117
spelling,i need to know how many r's are in restaurant,117
spelling,water is spelled how,117
spelling,"what is the correct spelling of the word comity, since i do not know",117
spending_history,tell me how much i have spent on grocery shopping just now,38
spending_history,what is the amount i have spent on food recently,38
spending_history,please tell me how much i have spent recently,38
spending_history,did i spend too much dough on donuts last week,38
spending_history,how much did i spend this week,38
spending_history,could you tell me what kind of money i've recently spent,38
spending_history,how much did i spend on groceries today,38
spending_history,i have been spending a lot on food out lately,38
spending_history,have i been spending a lot on roast beef lately,38
spending_history,i need to know what i spend on utilities for the last year,38
spending_history,what've i spent on gas this month,38
spending_history,how much have i spent on bills recently,38
spending_history,have i been giving lot of money to food to food lately,38
spending_history,please list my total spending on grocery shopping for the last two months,38
spending_history,how much have i lately spent on eating out,38
spending_history,i want to know my recent spending,38
spending_history,how much money did i spend on tent equipment four hours ago,38
spending_history,i have been spending a lot on insurance lately,38
spending_history,what has gas cost me this week,38
spending_history,have i been spending a lot on shoes lately,38
spending_history,how many dollars have i spent on coffee this month,38
spending_history,how much money have i recently spent on entertainment,38
spending_history,what is the total i spent on shoes recently,38
spending_history,how much did i spend on christmas gifts in december,38
spending_history,how much total have i spent on fast food lately,38
sync_device,i need you to pair with my phone,64
sync_device,with my phone please pair,64
sync_device,i want for you to connect to my phone,64
sync_device,stop synching to my phone,64
sync_device,please get off my phone connection,64
sync_device,sync phone,64
sync_device,i want for you to disconnect from my phone,64
sync_device,i want you to connect using my phone,64
sync_device,lets pair this with my new phone,64
sync_device,please unsync my phone,64
sync_device,connect to my device,64
sync_device,unsync from my phone,64
sync_device,can we pair this with my new phone,64
sync_device,could you connect to my phone,64
sync_device,pair with my phone,64
sync_device,would you connect to my phone,64
sync_device,use my phone and connect please,64
sync_device,i'd like you to disconnect from my phone,64
sync_device,will you connect to my phone,64
sync_device,establish a connection to my phone,64
sync_device,i would like for my phone to be synced with you,64
sync_device,how can i unsync my phone,64
sync_device,you must connect to my phone,64
sync_device,please desync my current mobile,64
sync_device,i want you paired to my phone,64
taxes,i need to know my tax rate,109
taxes,what amount am i taxed on my income,109
taxes,what is the total amount of tax deductions from my income,109
taxes,what do i get taxed at my income level,109
taxes,what is the tax amount,109
taxes,how much money a year do i spend in taxes,109
taxes,do i have to file a tax form,109
taxes,what does it look like my state taxes will add up to,109
taxes,please tell me what i pay in taxes,109
taxes,how much do i pay in taxes,109
taxes,talk to me about the total of my state taxes,109
taxes,help me calculate my federal tax bill,109
taxes,i need to know how much i should pay in tax,109
taxes,how are my state taxes looking,109
taxes,what do you think will be the result of my federal tax return,109
taxes,can you find the exact amount i pay income taxes,109
taxes,what is the total amount i pay in taxes,109
taxes,how much will i pay for state taxes this year,109
taxes,how much will i pay in state taxes,109
taxes,what amount will my state taxes be,109
taxes,what taxes do i owe,109
taxes,what will my federal tax return be,109
taxes,what will i need to pay in federal taxes,109
taxes,how much are taxes on this,109
taxes,how much are the taxes on my income,109
tell_joke,what sort of jokes do you know,138
tell_joke,tell me a non-offensive joke,138
tell_joke,i want to hear something funny,138
tell_joke,tell my something funny,138
tell_joke,what's a good joke,138
tell_joke,what's the funniest thing you've got,138
tell_joke,could you please share a joke with me,138
tell_joke,i need to know somthing funny,138
tell_joke,let me know something funny,138
tell_joke,i need a good laugh,138
tell_joke,tell me a joke about the topic of mice,138
tell_joke,tell me a joke about jobs,138
tell_joke,tell me a pun,138
tell_joke,tell me a joke about cars,138
tell_joke,i would like to hear a funny joke,138
tell_joke,say something funny,138
tell_joke,tell me something funny now,138
tell_joke,could you share a joke,138
tell_joke,i want to hear you tell a joke,138
tell_joke,tell me something funny,138
tell_joke,do you have any monkey jokes,138
tell_joke,tell me something funny about pizza,138
tell_joke,i wanna hear something funny,138
tell_joke,i'd love to hear a joke,138
tell_joke,i'd like to hear a lawyer joke,138
text,send robert a text from me telling him okay,127
text,create a new text,127
text,please send ann a text and tell her i will be home in 20 minutes,127
text,text mollie saying 'i am on my way,127
text,can you text marissa and tell them to stop calling me,127
text,send a text to joe,127
text,communicate via text to,127
text,write text and send to someone,127
text,can you ping priest chris with a text and send the following confession,127
text,text nick and tell him the car's ready,127
text,can you text walt and tell him to meet me at the car wash,127
text,send a text for me,127
text,can you tell bob to get his dog via text,127
text,text mom i'll talk to you later,127
text,set up a new text message,127
text,send amy a text for me and tell her i need to meet,127
text,text matt and tell him i will be late tonight,127
text,text my coworker for me and tell them the due date,127
text,i want you to send a text message for me,127
text,could you send a text to marty and say i am running behind,127
text,"text dave, i'll be there soon",127
text,write a text to alice,127
text,i have to send a text,127
text,can you text arthur and tell them im almost there,127
text,i want to tell susan that the meeting has been cancelled,127
thank_you,"thanks, i appreciate it",65
thank_you,really great!,65
thank_you,thank you a lot for that answer,65
thank_you,i'm thankful for your help,65
thank_you,your help is appreciated,65
thank_you,that you so much for the help,65
thank_you,i appreciate you helping me,65
thank_you,merci beaucoup,65
thank_you,i really thank you,65
thank_you,i'm grateful,65
thank_you,i appeciate it,65
thank_you,thanks for answering my question,65
thank_you,i would like to thank you,65
thank_you,you are so thoughtful and i appreciate your gesture,65
thank_you,appreciate the help,65
thank_you,i am thankful for your help!,65
thank_you,thank you!,65
thank_you,thank you,65
thank_you,thanks again!,65
thank_you,thank you so very much,65
thank_you,you’re the best thanks so much!,65
thank_you,"good answer, thanks for providing it",65
thank_you,thanks for the help,65
thank_you,gracias,65
thank_you,thanks that was really helpful,65
time,what is the time in paris now,14
time,what time is it now,14
time,what is the exact time right now in the hawaii time zone,14
time,tell me what time it is,14
time,let me know the current time in the central timezone,14
time,what time is it in france,14
time,what time is it exactly,14
time,what time is it now pacific time,14
time,the time please,14
time,"in tokyo, what's the time",14
time,can you tell me what time it is in dallas,14
time,when is it right now,14
time,what's the time in tokyo,14
time,what time is it in the eastern standard timezone,14
time,do you know the current time in southern california,14
time,what time is it exactly in the new zealand time zone,14
time,can you tell me the time,14
time,how is the time,14
time,what time is it in honolulu,14
time,tell me what time it is right now,14
time,"what time is it in adelaide, australia right now",14
time,what is the current time in new york,14
time,what's the time in london,14
time,tell me what time it is in the central timezone,14
time,"tell me the time in san francisco, please",14
timer,could you set up a timer for me,2
timer,let me know in 15 minutes please,2
timer,can you set a timer for two minutes,2
timer,set the timer for 10 minutes,2
timer,i would like you to set the timer to go off in ten minutes,2
timer,create a new timer,2
timer,set a five minute timer please,2
timer,set timer for 5 minutes,2
timer,set a one minute timer,2
timer,i need to set a timer,2
timer,give me a 10 minute timer,2
timer,start a countdown for 20 minutes,2
timer,could you start a timer for me,2
timer,let's get a timer set for 5 minutes,2
timer,"i'm cooking an egg, timer for 3 mins",2
timer,"""can u set a timer for 5 minutes",2
timer,set a seven minute timer,2
timer,remind me that time is up in sixty minutes,2
timer,i need you to set timer for me,2
timer,i need a 10 minute timer,2
timer,set a 2 minute timer,2
timer,timer 10 minutes,2
timer,set a brand new timer for eight seconds,2
timer,please set a timer for 40 minutes,2
timer,start the timer,2
timezone,what timezone is the country in,32
timezone,can you tell me denver's timezone,32
timezone,what timezone does lisbon have,32
timezone,which time zones does european countries use,32
timezone,the timezone of italy is what,32
timezone,what is the timezone of saigon,32
timezone,which timezone is buenos aires in,32
timezone,which timezone is france in,32
timezone,"if i am in reno, what would the timezone be",32
timezone,doy ou know what timezone chicago is in,32
timezone,what is the timezone for la,32
timezone,tell me what time zone portugal uses,32
timezone,reno's timezone is what,32
timezone,what time zone is ireland in,32
timezone,what timezone does bangor have,32
timezone,in which timezone is jamaica,32
timezone,what time zone are we currently in,32
timezone,what timezone is vegas in,32
timezone,what timezone is boise in,32
timezone,what timezone is sweden in,32
timezone,i need the time zone for la,32
timezone,what timezone would i be in if i traveled to moscow,32
timezone,what's the time zone in miami,32
timezone,italy is in what timezone,32
timezone,can you tell me britain's timezone,32
tire_change,when can i commute my tires next,86
tire_change,how much longer until i have to change my tires,86
tire_change,when should i get new tires i just replaced them,86
tire_change,how long before i need to replace my tires,86
tire_change,what date should i get my tires changed,86
tire_change,tell me when to next change my tires,86
tire_change,how long until i should have my tires replaced,86
tire_change,when should i replace my tires sense i last replaced them on 3/21/17,86
tire_change,tell me how i can tell if my tires need to be changed,86
tire_change,what signs should i look for to know if i should change my tires,86
tire_change,i replaced tires last june when should i do it again,86
tire_change,when should i have my tires replaced if i replaced them on the first of march,86
tire_change,"when should i replace my tires next, if i replaced them on january 15, 2018",86
tire_change,how long can i go before i need to change my tires,86
tire_change,when's the next time i should change my tires,86
tire_change,can you please let me know when next my tires are due to be changed,86
tire_change,do i need new tires,86
tire_change,do my tires need to be changed,86
tire_change,when do my tires need to be changed again,86
tire_change,tell when should i get my tires changed next,86
tire_change,when is the next time i should get my tires changed,86
tire_change,how many miles until i change my tires,86
tire_change,when am i due for a tire change,86
tire_change,my tires need to be changed when,86
tire_change,i need to know when i should change my tires,86
tire_pressure,do my car tires have enough psi in them,52
tire_pressure,i want an evaluation of my car's tire pressure,52
tire_pressure,what is the air pressure in my tires,52
tire_pressure,how is the car tire pressure doing,52
tire_pressure,what's the current tire pressure of my tires,52
tire_pressure,i need you to check the air levels in my tires and let me know if i have enough in them,52
tire_pressure,what is my current tire pressure for each tire,52
tire_pressure,are my tires low on air,52
tire_pressure,i am needing to know how low the air in my tires are,52
tire_pressure,how much pressure is in my tires,52
tire_pressure,i wanna know how low are my tires on air,52
tire_pressure,what is my car's tire pressure,52
tire_pressure,how are the tires on air pressure,52
tire_pressure,are my tires aired properly,52
tire_pressure,can you give me a reading of my car's tire pressure please,52
tire_pressure,tell me my car's tire pressure level,52
tire_pressure,i want to know how low the air in my tires are,52
tire_pressure,is my tire pressure okay,52
tire_pressure,do the tires look a little low on pressure,52
tire_pressure,have my tires got adequate amounts of air in them,52
tire_pressure,can you tell me the tire pressure for the car,52
tire_pressure,are my tires low,52
tire_pressure,how much air remains in my tires,52
tire_pressure,is the air pressure in my tires low,52
tire_pressure,please tell me my car's tire pressure,52
todo_list,do i have anything on my todo list,74
todo_list,what does my to-do list consist of,74
todo_list,do i have brush my teeth on my todo list,74
todo_list,is there anything on my todo list for taking out the trash,74
todo_list,is cleaning the toilet on my to-do list,74
todo_list,repeat my to do list,74
todo_list,do i have any birthdays on my todo list,74
todo_list,please tell me all the items on my to do list right now,74
todo_list,what have i got on my to-do list,74
todo_list,"can you tell me all of the things on my to do list for tomorrow, please",74
todo_list,check what is on my to-do list,74
todo_list,do i have anything on my todo list about shoveling snow,74
todo_list,go ahead and say all of the points on my list of to-do's please,74
todo_list,tell me what i have on my todo list,74
todo_list,can you please tell me what is on my to-do list,74
todo_list,what do i have on my need to do list,74
todo_list,can you tell me the tasks on my to-do list,74
todo_list,i need to know everything on my to do list currently,74
todo_list,do i have an item on my todo list related to shopping,74
todo_list,i need to hear my todo list,74
todo_list,let me hear my todo list,74
todo_list,"let me hear all of the items on my to do list, please",74
todo_list,what is on my to do list,74
todo_list,tell me what is on the list of things to do,74
todo_list,have i told you to add washing dishes to my todo list,74
todo_list_update,please delete the items on my to do list,49
todo_list_update,cleaning needs to go on my list of things to do,49
todo_list_update,please put watering the plants on my to do list,49
todo_list_update,erase my to do list,49
todo_list_update,go ahead and take cleaning the bathroom off my todo list,49
todo_list_update,can you cancel my todo list please,49
todo_list_update,to my domestic task list please add paint kitchen,49
todo_list_update,nix folding laundry from my todo list,49
todo_list_update,add schedule appraiser to my to do list,49
todo_list_update,help remind me that i need to add laundry to my list of housework,49
todo_list_update,take tennis practice off my to do list,49
todo_list_update,please also list wash laundry on my to do list,49
todo_list_update,please remind me to add laundry to my list of chores,49
todo_list_update,"let's go ahead and scratch laundry off my to do list, please!",49
todo_list_update,"on my to do list, add cleaning",49
todo_list_update,can you check washing the dishes off on my to do list,49
todo_list_update,add do laundry to my to do list,49
todo_list_update,i no longer need to wash dishes; take it of my list,49
todo_list_update,delete my to do list,49
todo_list_update,hurry up and just erase everything from the todo list,49
todo_list_update,i don't need grocery shopping on my todo list anymore,49
todo_list_update,put cleaning on my to do list,49
todo_list_update,i want you to add cleaning the toilet to my to do list,49
todo_list_update,you can remove vacuuming off the todo list,49
todo_list_update,empty the contents of my to do list,49
traffic,tell me how the traffic is on rt 7 to the airport today,147
traffic,pull up traffic predictions at 4pm on the way to the library,147
traffic,what is the traffic like,147
traffic,how bad is traffic on the way into oakville right now,147
traffic,i'm going to the mall at 5:00 what will traffic be like,147
traffic,is there much traffic between here and work right now,147
traffic,i wanna know what the traffic typically like at 3:30 on the route to phoenix,147
traffic,"tell me about traffic conditions in ocean city, nj on sunday mornings around 10 am in the summer",147
traffic,is traffic bad on the parkway,147
traffic,will i hit traffic on route to moms,147
traffic,what does post rush hour traffic generally look like heading into the lincoln tunnel in manhattan from new jersey,147
traffic,i wanna know what the traffic is like on the way to phoenix,147
traffic,how is the traffic on the way to work,147
traffic,i need to know what the traffic is like on the way to phoenix,147
traffic,how bad is traffic at 8 on the way to burger king,147
traffic,let me know the traffic in tempe,147
traffic,how is the traffic like on my way to fairfield,147
traffic,can you tell me about the traffic typically at noon on the route the hospital,147
traffic,is there traffic to work,147
traffic,is there traffic on bramble lane,147
traffic,"can you give me a traffic update for driving routes nearest ocean city, new jersey from philadelphia",147
traffic,what does traffic look like at 9 en route to the aquarium,147
traffic,what's the traffic like on the way to the mall,147
traffic,what is the traffic like on the way to north shore,147
traffic,how is traffic nearest the ben franklin bridge philadelphia heading to the new jersey turnpike,147
transactions,how many paypal transactions did i have last week,34
transactions,show me the last five transactions,34
transactions,show me my transactions on groceries,34
transactions,what transactions have i accrued buying dog food,34
transactions,"before i pay my capital one, what are the most recent transactions i've made",34
transactions,show all purchases of video games,34
transactions,i want to see the list of transaction on my bank of hawaii,34
transactions,can i get my transactions for the date of the 23rd,34
transactions,pull up my grocery transactions,34
transactions,i would like to take a look at my transaction history,34
transactions,what have i spent things on,34
transactions,whats my recent transactions on my card,34
transactions,i want to see my entertainment transactions,34
transactions,retrieve my recent transactions,34
transactions,what's the last transaction i made yesterday,34
transactions,show me my transactions on clothes at macys,34
transactions,i spent what dollar amount last month on mastercard,34
transactions,show me the transaction on the food,34
transactions,let me check my transaction for first bank card,34
transactions,i need a recent transaction looked into,34
transactions,when did i last make a purchase,34
transactions,show me last transaction,34
transactions,may i get all of the food transactions that were made last month,34
transactions,tell me the most recent charges on my chase credit card before i pay the bill,34
transactions,open bank app and show my most recent transactions,34
transfer,i need 2000 to go to my chase checking from my mellon bank savings account,1
transfer,i need to move my money,1
transfer,please send ten dollars from bank of america to capital one,1
transfer,transfer funds to the other account,1
transfer,send 2000 dollars between chase and rabobank accounts,1
transfer,transfer ten dollars from my wells fargo account to my bank of america account,1
transfer,transfer 200 dollars from paypal to savings,1
transfer,i need to throw some money into that other account,1
transfer,transfer money from this account to that account,1
transfer,could you transfer $x from saving to checking,1
transfer,please move $100 from my checking to saving account,1
transfer,send my money between accounts,1
transfer,please transfer $x from checking to saving,1
transfer,send $20 from debit to steve's account,1
transfer,move my money please,1
transfer,please transfer $100 from my checking to my savings account,1
transfer,money transfer request,1
transfer,move money from one account to another,1
transfer,i want to transfer funds between accounts,1
transfer,need to transfer from one account to my other one,1
transfer,i would like help moving money between accounts,1
transfer,can you transfer $5 from savings to checking,1
transfer,transfer two hundred dollars between my portfolio and my money market account,1
transfer,send 1200 dollars between usaa and navy federal accounts,1
transfer,can i make a transfer between my accounts,1
translate,i want to know how to say goodbye in france,0
translate,do you know how to say where is the restroom in french,0
translate,how do germans say goodnight,0
translate,how do i say thank you in spanish,0
translate,please tell me how to ask for a taxi in french,0
translate,"in spanish, meet me tomorrow is said how",0
translate,translate hello english to french,0
translate,how do you say i'm hungry in french,0
translate,what is thank you in spanish,0
translate,can you translate i have to go pee into korean for me,0
translate,how would i say thank you if i were mexican,0
translate,what do i say for goodbye in hawaii,0
translate,how do you say thank you in spanish,0
translate,translate for me hello into french,0
translate,how would i say pleased to meet you if i were japanese,0
translate,what is latin for i love you,0
translate,"how do they say ""who is your father"" in german",0
translate,can you translate bowl into russian for me,0
translate,translate english to french hello,0
translate,if i were english how would i say subway,0
translate,what's the spanish word for pasta,0
translate,can you translate where's the bar into irish for me,0
translate,how should i say hello in french,0
translate,"can you tell me how i would say, 'more bread please' in french",0
translate,how do they say tacos in mexico,0
travel_alert,are there any travel alerts for brazil,7
travel_alert,is there a travel alert for [country],7
travel_alert,does spain expect any travel alerts,7
travel_alert,how safe is it to travel to guatemala right now and are there any alerts,7
travel_alert,are there any travel alerts for ukraine,7
travel_alert,is traveling to france safe,7
travel_alert,are there any alerts for travelling to beirut,7
travel_alert,any travel alerts for canada,7
travel_alert,can i safely travel to brazil,7
travel_alert,i'd like to see if there's a travel alert for the country,7
travel_alert,am i safe to go to africa,7
travel_alert,is las vegas a safe place to visit,7
travel_alert,any travel alerts for south korea,7
travel_alert,what are the latest travel alerts for dubai,7
travel_alert,if i got to indonesia is it safe,7
travel_alert,what alerts are listed for traveling to paris,7
travel_alert,is there travel alerts for greece,7
travel_alert,any alerts for travelers to canada,7
travel_alert,can traveling to nepal be safe (what's safe in x),7
travel_alert,does germany have any travel alerts i should be aware of,7
travel_alert,travel alert in cuba,7
travel_alert,is mexico a safe place,7
travel_alert,is there a travel alert for spain,7
travel_alert,does myanmar have any travel alerts i should be aware of,7
travel_alert,are there any travel advisories for the us,7
travel_notification,i need to let my bank know i will be in america from april to may,63
travel_notification,how do i inform my bank i'm going to paris,63
travel_notification,inform my bank that i'll be going to europe,63
travel_notification,my bank needs to be aware of my trip to spain,63
travel_notification,i need to inform the bank i am going out of country,63
travel_notification,"i'm going to be in canada from october 23rd to november 2nd, so can i let my bank know",63
travel_notification,i've notified my bank that i'm in mexico from august 1 to august 5,63
travel_notification,"i am going to asia in a bit, i should tell the bank",63
travel_notification,alert my bank and let them know that i'm travelling to brussels,63
travel_notification,tell my bank i will be traveling in brazil from june 1st to july 1st,63
travel_notification,let my bank know i actually am visiting brazil,63
travel_notification,i'm traveling to belgium soon and want to inform my bank,63
travel_notification,i'm travelling to seattle soon and want to inform my bank,63
travel_notification,alert my bank and let them know i'm travelling to japan,63
travel_notification,"from january to august, i will be in uruguay, please let me bank know",63
travel_notification,i'm traveling to ca soon and want to inform my bank,63
travel_notification,alert my bank and let them know that i'm travelling to stockholm,63
travel_notification,inform my bank i will be travelling to central africa,63
travel_notification,tell my bank i'll be in jamaica from the 4th to the 11th,63
travel_notification,i need to let my bank know i am traveling to new york,63
travel_notification,assure my bank i really am going to california,63
travel_notification,can you let my bank know i'll be in uruguay from january to august,63
travel_notification,i need to let my bank know that i'll be travelling internationally,63
travel_notification,i am going out of country and need to inform my bank,63
travel_notification,"let my bank know i'll be in ireland from may 01, 2019 to august 02, 2019",63
travel_suggestion,please do a search for entertaining activities for tourists in mexico city,47
travel_suggestion,give me a list of things to do in orlando,47
travel_suggestion,give me some awesome travel destinations,47
travel_suggestion,give me location for tourist destination in bangkok,47
travel_suggestion,what sites are there to see when in evans,47
travel_suggestion,what's the best place to visit in arizona,47
travel_suggestion,what experiences does kentucky offer,47
travel_suggestion,what's there to do in seattle,47
travel_suggestion,what things are there to do in portland,47
travel_suggestion,"what are some fun things to do in butte, montana",47
travel_suggestion,what are some local attractions in portland,47
travel_suggestion,can i do a lot in nashville,47
travel_suggestion,what things can i do in portland,47
travel_suggestion,what are some touristy things to do in boston,47
travel_suggestion,where should i travel if i want to visit some history museums,47
travel_suggestion,"in austin, what are some tourist things to do",47
travel_suggestion,what festivals are there to see in paris,47
travel_suggestion,what should i do in bangor,47
travel_suggestion,what are the big tourist sites in sweden,47
travel_suggestion,what's fun to do in thailand,47
travel_suggestion,can you help me pick some fun things to do in london during my trip,47
travel_suggestion,"is there anything fun to do in manassas, virginia",47
travel_suggestion,what are some activities to do in chicago,47
travel_suggestion,what can i do in evans,47
travel_suggestion,what are some popular tourist activities in mexico city,47
uber,book uber from here to downtown,57
uber,i would like to get an uber to the movies,57
uber,i need an uber pool from home in the morning at seven to the capitol building,57
uber,are there any ubers available in my area right now,57
uber,call an uber that fits 5 people that are on their way to wendys,57
uber,i need you to schedule an uber pickup for me and three other people at 7pm to go to abe's pizza,57
uber,i need to go to phoenix sky harbor airport using uber,57
uber,ai i have 4 people need to get to get me uber,57
uber,i need to catch an uber to cal expo,57
uber,i need to get 3 riders to union station,57
uber,i need an uber for 5 to go to the concerthall,57
uber,i need an uber reserved to take me to the restaurant,57
uber,3 of us need to get to union station via uber,57
uber,can you please reserve my uber to go to devon's seafood restaurant,57
uber,i would like an uber please,57
uber,can i get a car to the baseball field for 12,57
uber,get me an uber to the napa winery,57
uber,i need an uber for 2 for orlando,57
uber,help me get an uber to soldier field,57
uber,order a large uber for 5 people to the zoo,57
uber,can you get me an uber to disney world,57
uber,i want an uber,57
uber,i need an uber that fits ten people to go to chipotle,57
uber,book an uber suitable for seating 5 individuals and headed for the mall,57
uber,i'm going to need an uber for 4 people to go to patty's bar,57
update_playlist,i want you to add the song i listen to to my summer playlist,136
update_playlist,add this song to my dinner playlist,136
update_playlist,i really would like to add hey jude by the beatles to my playlist,136
update_playlist,please add this song to my morning job playlist,136
update_playlist,include smooth operator by sade in my playlist,136
update_playlist,add this song to travel,136
update_playlist,new playlist that i will add god's plan to,136
update_playlist,please add this song to my alternative playlist,136
update_playlist,add this song to shared playlist,136
update_playlist,this song needs to be added to my reggae playlist,136
update_playlist,please add the song i'm listening to right now to my relaxation playlist,136
update_playlist,add this song to my cleaning playlist,136
update_playlist,could you add this song to my rock playlist,136
update_playlist,add walk by pantera to my playlist,136
update_playlist,will you add what i'm listening to to my dinner playlist,136
update_playlist,god's plan will be my new song added to new playlist,136
update_playlist,add yosemite to my rap playlist,136
update_playlist,add ruby soho by rancid to my playlist,136
update_playlist,put dr feelgood by motley crue on my playlist,136
update_playlist,add broken by evanescence to my playlist,136
update_playlist,include rap god on the motivational playlist,136
update_playlist,"make this song part of the ""kids"" playlist",136
update_playlist,let's add wonder by hillsong united to my playlist,136
update_playlist,can you put smooth operator by sade on my playlist,136
update_playlist,i want the current song added to my pregame playlist,136
user_name,how do you show my name,31
user_name,can you tell me what you call me,31
user_name,how is my name listed,31
user_name,tell me my name the way its saved,31
user_name,what name do you have saved for me,31
user_name,do you know who i am,31
user_name,what do you know me as,31
user_name,do you my name,31
user_name,can you tell me my name,31
user_name,what do you have me saved under,31
user_name,what name do you have for me,31
user_name,can you tell me what my name is,31
user_name,what is my name saved as,31
user_name,what is the name you have listed for my identity,31
user_name,what do you have my name saved under,31
user_name,tell me my designation,31
user_name,do you call me a certain name,31
user_name,do you know what you call me,31
user_name,how do you reference me,31
user_name,say what you think my name is,31
user_name,call my name,31
user_name,what is my name saved under,31
user_name,what will you call me,31
user_name,whats my name saved under,31
user_name,what do you have for my name,31
vaccines,do you need shots before going to russia,114
vaccines,"if i'm going to africa, do i need some shots first",114
